xflr5 v6.58

NACA 2412 - 21
Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
-15.000,    0.057, -0.452, -0.153,  0.836,  0.026, 0.0107,-5.6165
Cpi,Cpv
-0.6386,-0.3417
-0.6144,-0.3162
-0.5873,-0.2868
-0.5569,-0.2533
-0.5231,-0.2155
-0.4854,-0.1731
-0.4436,-0.1256
-0.3972,-0.0727
-0.3456,-0.0138
-0.2881, 0.0517
-0.2239, 0.1248
-0.1517, 0.2063
-0.0697, 0.2978
 0.0244, 0.3996
 0.1337, 0.5148
 0.2622, 0.6405
 0.4143, 0.7766
 0.5922, 0.9064
 0.7877, 0.9941
 0.9572, 0.9439
 0.9792, 0.5871
 0.6793,-0.2005
 0.0751,-1.1778
-0.4790,-1.8119
-0.7694,-1.9628
-0.8600,-1.8724
-0.8504,-1.6950
-0.7987,-1.5129
-0.7323,-1.3656
-0.6627,-1.2625
-0.5948,-1.1923
-0.5303,-1.1365
-0.4695,-0.8640
-0.4124,-0.7115
-0.3586,-0.6384
-0.3078,-0.5733
-0.2596,-0.5107
-0.2138,-0.4506
-0.1701,-0.3934
-0.1282,-0.3390
-0.0880,-0.2874
-0.0493,-0.2384
-0.0121,-0.1918
 0.0238,-0.1473
 0.0583,-0.1049
 0.0917,-0.0643
 0.1223,-0.0262
 0.1513, 0.0110
 0.1850, 0.0517
 0.2205, 0.0943
 0.2580, 0.1392
 0.2981, 0.1864
 0.3417, 0.2357
 0.3906, 0.2859
 0.4481, 0.3337
 0.5229, 0.3743
 0.6348, 0.4020
 0.8453, 0.4092
 0.7196, 0.4096
 0.5503, 0.4008
 0.4864, 0.3716
 0.4371, 0.3305
 0.4010, 0.2854
 0.3724, 0.2412
 0.3497, 0.1992
 0.3317, 0.1595
 0.3182, 0.1210
 0.3097, 0.0823
 0.3073, 0.0421
 0.3141,-0.0022
 0.3375,-0.0485
 0.4413,-0.1210


Reynolds =,  500000,Mach =,    0,NCrit =, 9.0
  Alpha        Cd        Cl        Cm        XTr1      XTr2   TEHMom    Cpmn
 -9.000,    0.046,  0.295, -0.205,  0.838,  0.122, 0.0217,-1.4780
Cpi,Cpv
 0.4436,-0.1434
 0.2276,-0.1508
 0.1247,-0.1648
 0.0292,-0.1843
-0.0577,-0.2098
-0.1425,-0.2426
-0.2283,-0.2855
-0.3179,-0.3434
-0.4150,-0.4290
-0.5245,-0.6057
-0.6543,-0.6023
-0.8263,-0.5960
-1.0496,-0.5850
-1.7717,-0.5622
-2.4339,-0.5531
-2.6392,-0.6163
-2.1146,-0.6813
-1.4304,-0.5967
-1.1641,-0.5525
-1.0315,-0.5252
-0.9516,-0.5069
-0.8976,-0.4934
-0.8590,-0.4829
-0.8303,-0.4744
-0.8086,-0.4674
-0.7922,-0.4617
-0.7799,-0.4573
-0.7774,-0.4558
-0.7709,-0.4504
-0.7590,-0.4397
-0.7447,-0.4254
-0.7278,-0.4076
-0.7085,-0.3862
-0.6864,-0.3610
-0.6614,-0.3318
-0.6331,-0.2984
-0.6014,-0.2605
-0.5659,-0.2177
-0.5263,-0.1696
-0.4819,-0.1156
-0.4322,-0.0550
-0.3764, 0.0132
-0.3131, 0.0899
-0.2407, 0.1770
-0.1567, 0.2754
-0.0575, 0.3892
 0.0618, 0.5165
 0.2080, 0.6625
 0.3887, 0.8144
 0.6067, 0.9513
 0.8398, 0.9953
 0.9943, 0.7949
 0.8897, 0.2008
 0.4644,-0.6365
-0.0215,-1.2562
-0.3354,-1.4780
-0.4814,-1.4738
-0.5284,-1.3721
-0.5254,-1.2457
